,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2014,10,18,15,,,260.0,,,220.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
2014,10,18,22,,,240.0,,,210.0,-9999.0,,,230.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,18,23,,,240.0,,,210.0,-9999.0,,,230.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,19,0,,,270.0,,,220.0,-9999.0,,,190.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,19,1,,,290.0,,,220.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,19,2,,,310.0,,,220.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,19,3,,,320.0,,,210.0,-9999.0,,,200.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,19,4,,,340.0,,,210.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,19,5,,,350.0,,,190.0,-9999.0,,,330.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,19,6,,,360.0,,,160.0,-9999.0,,,,40.0,,,,41.0,-9999.0,-9999.0,-9999.0,,
2014,10,19,7,,,360.0,,,160.0,-9999.0,,,,30.0,,,,51.0,-9999.0,-9999.0,-9999.0,,
2014,10,19,10,,,320.0,,,200.0,-9999.0,,,160.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,0,,,270.0,,,210.0,-9999.0,,,220.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,2,,,310.0,,,210.0,-9999.0,,,220.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,3,,,320.0,,,200.0,-9999.0,,,280.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,4,,,340.0,,,180.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0,,
2014,10,20,5,,,360.0,,,180.0,-9999.0,,,,70.0,,,,77.0,-9999.0,-9999.0,-9999.0,,
2014,10,20,6,,,360.0,,,180.0,-9999.0,,,,30.0,,,,77.0,-9999.0,-9999.0,-9999.0,,
2014,10,20,7,,,360.0,,,180.0,-9999.0,,,,40.0,,,,57.0,-9999.0,-9999.0,-9999.0,,
2014,10,20,8,,,350.0,,,180.0,-9999.0,,,,30.0,,,,62.0,-9999.0,-9999.0,-9999.0,,
2014,10,20,10,,,340.0,,,170.0,-9999.0,,,360.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,11,,,300.0,,,210.0,-9999.0,,,330.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,12,,,300.0,,,210.0,-9999.0,,,320.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,13,,,300.0,,,200.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,10,20,14,,,290.0,,,190.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,10,20,22,,,230.0,,,200.0,-9999.0,,,260.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,10,20,23,,,240.0,,,220.0,-9999.0,,,250.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2014,10,21,2,,,310.0,,,210.0,-9999.0,,,180.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,21,3,,,330.0,,,190.0,-9999.0,,,170.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,21,4,,,340.0,,,180.0,-9999.0,,,240.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2014,10,21,5,,,350.0,,,190.0,-9999.0,,,280.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2014,10,21,6,,,350.0,,,170.0,-9999.0,,,,70.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,10,22,0,,,270.0,,,230.0,-9999.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,1,,,290.0,,,220.0,-9999.0,,,250.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,2,,,310.0,,,220.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,3,,,320.0,,,210.0,-9999.0,,,200.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,4,-9999.0,-9999.0,-9999.0,,,230.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,22,5,-9999.0,-9999.0,-9999.0,,,240.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,22,6,-9999.0,-9999.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,
2014,10,22,7,-9999.0,-9999.0,-9999.0,,,350.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,22,8,-9999.0,-9999.0,-9999.0,,,,80.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,
2014,10,22,10,,,310.0,,,210.0,-9999.0,,,230.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,11,,,300.0,,,210.0,-9999.0,,,230.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,12,,,280.0,,,230.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,13,,,280.0,,,230.0,-9999.0,,,220.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,14,,,280.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,15,,,280.0,,,220.0,-9999.0,,,250.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,22,22,,,260.0,,,210.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,10,23,0,,,270.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,23,1,,,290.0,,,210.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,23,2,,,300.0,,,200.0,-9999.0,,,160.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,23,4,,,330.0,,,180.0,-9999.0,,,150.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,23,5,,,330.0,,,180.0,-9999.0,,,230.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,23,6,,,340.0,,,180.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,23,23,,,240.0,,,210.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,10,24,9,,,330.0,,,190.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,24,10,,,310.0,,,190.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,24,11,,,290.0,,,200.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,24,12,,,280.0,,,200.0,-9999.0,,,200.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,24,13,,,270.0,,,220.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,24,23,,,240.0,,,220.0,-9999.0,,,230.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,0,,,260.0,,,220.0,-9999.0,,,210.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,1,,,290.0,,,220.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,2,,,300.0,,,200.0,-9999.0,,,200.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,3,,,310.0,,,200.0,-9999.0,,,230.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,4,,,340.0,,,180.0,-9999.0,,,150.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,5,,,340.0,,,180.0,-9999.0,,,130.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,6,,,340.0,,,180.0,-9999.0,,,290.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,7,,,350.0,,,180.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,8,,,340.0,,,200.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,9,,,320.0,,,210.0,-9999.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,10,,,310.0,,,210.0,-9999.0,,,210.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,11,,,300.0,,,210.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,12,,,290.0,,,210.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,25,23,,,250.0,,,210.0,-9999.0,,,230.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,7,,,350.0,,,180.0,-9999.0,,,300.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,9,,,340.0,,,200.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,10,,,320.0,,,200.0,-9999.0,,,220.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,11,,,300.0,,,200.0,-9999.0,,,230.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,12,,,280.0,,,220.0,-9999.0,,,250.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,13,,,280.0,,,210.0,-9999.0,,,200.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,14,,,270.0,,,220.0,-9999.0,,,230.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,26,21,,,260.0,,,220.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
2014,10,26,22,,,250.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,0,,,270.0,,,220.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,1,,,290.0,,,220.0,-9999.0,,,220.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,2,,,300.0,,,220.0,-9999.0,,,240.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,3,,,320.0,,,210.0,-9999.0,,,150.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,4,,,340.0,,,190.0,-9999.0,,,150.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,5,,,350.0,,,170.0,-9999.0,,,240.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,6,,,350.0,,,180.0,-9999.0,,,230.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,8,,,280.0,,,210.0,-9999.0,,,220.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,11,,,280.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,27,12,,,270.0,,,220.0,-9999.0,,,220.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,0,,,260.0,,,230.0,-9999.0,,,160.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,1,,,280.0,,,230.0,-9999.0,,,230.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,2,,,290.0,,,230.0,-9999.0,,,180.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,5,,,330.0,,,210.0,-9999.0,,,170.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,6,,,340.0,,,210.0,-9999.0,,,260.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,7,,,340.0,,,210.0,-9999.0,,,220.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,8,,,330.0,,,210.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,9,,,320.0,,,220.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
2014,10,28,10,,,300.0,,,210.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,11,,,290.0,,,210.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,12,,,280.0,,,210.0,-9999.0,,,210.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,13,,,270.0,,,210.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,28,23,,,250.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,0,,,260.0,,,220.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,1,,,280.0,,,210.0,-9999.0,,,220.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,2,-9999.0,-9999.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,29,3,,,310.0,,,210.0,-9999.0,,,150.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,4,,,330.0,,,210.0,-9999.0,,,,70.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2014,10,29,5,,,340.0,,,190.0,-9999.0,,,320.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,6,,,340.0,,,200.0,-9999.0,,,250.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,7,,,350.0,,,190.0,-9999.0,,,110.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,8,,,360.0,,,170.0,-9999.0,,,160.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,29,9,-9999.0,-9999.0,-9999.0,,,230.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,29,10,-9999.0,-9999.0,-9999.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,29,11,-9999.0,-9999.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,29,12,-9999.0,-9999.0,-9999.0,,,210.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,10,29,23,,,240.0,,,210.0,-9999.0,,,220.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,0,,,270.0,,,230.0,-9999.0,,,210.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,5,,,320.0,,,200.0,-9999.0,,,320.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,6,,,340.0,,,210.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,10,30,7,,,350.0,,,190.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,10,30,8,,,350.0,,,220.0,-9999.0,,,230.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,9,,,340.0,,,210.0,-9999.0,,,150.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,10,,,320.0,,,200.0,-9999.0,,,160.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,11,,,300.0,,,200.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,12,,,280.0,,,220.0,-9999.0,,,320.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,13,,,280.0,,,220.0,-9999.0,,,270.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,30,14,,,270.0,,,210.0,-9999.0,,,,20.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,10,30,23,,,260.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,10,31,0,,,270.0,,,230.0,-9999.0,,,190.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,31,1,,,290.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,31,2,,,300.0,,,210.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,10,31,3,,,320.0,,,210.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,31,4,,,340.0,,,190.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,10,31,5,,,350.0,,,170.0,-9999.0,,,250.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,10,31,7,,,370.0,-9999.0,-9999.0,,,,20.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,
2014,10,31,8,,,370.0,-9999.0,-9999.0,,,,50.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,
2014,10,31,12,,,290.0,-9999.0,-9999.0,,,230.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,
2014,11,1,2,,,300.0,-9999.0,-9999.0,,,170.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,
2014,11,1,3,,,330.0,,,200.0,-9999.0,,,200.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,4,,,340.0,,,200.0,-9999.0,,,110.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,6,,,370.0,,,160.0,-9999.0,,,240.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,7,,,360.0,,,170.0,-9999.0,,,210.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,8,,,360.0,,,170.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,9,,,340.0,,,190.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,10,,,320.0,,,200.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,11,,,300.0,,,200.0,-9999.0,,,200.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,12,,,280.0,,,210.0,-9999.0,,,190.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,1,13,,,270.0,,,220.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,0,,,280.0,,,220.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
2014,11,2,1,,,290.0,,,220.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,2,,,310.0,,,210.0,-9999.0,,,210.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,3,,,330.0,,,210.0,-9999.0,,,170.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,4,,,350.0,,,210.0,-9999.0,,,180.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,5,,,350.0,,,200.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,6,,,360.0,,,190.0,-9999.0,,,200.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,7,,,350.0,,,210.0,-9999.0,,,240.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,8,,,340.0,,,200.0,-9999.0,,,220.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,9,,,330.0,,,200.0,-9999.0,,,220.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,10,,,310.0,,,210.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,11,,,290.0,,,210.0,-9999.0,,,220.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,11,2,23,,,260.0,,,220.0,-9999.0,,,220.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,0,,,270.0,,,220.0,-9999.0,,,230.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,1,,,290.0,,,220.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,4,,,330.0,,,180.0,-9999.0,,,270.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,6,,,350.0,,,180.0,-9999.0,,,350.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,7,,,360.0,,,210.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,8,,,330.0,,,230.0,-9999.0,,,200.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,9,,,320.0,,,220.0,-9999.0,,,220.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,10,,,310.0,,,220.0,-9999.0,,,210.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,11,,,290.0,,,220.0,-9999.0,,,210.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,12,,,280.0,,,220.0,-9999.0,,,230.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,13,,,280.0,,,220.0,-9999.0,,,240.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,22,,,260.0,,,220.0,-9999.0,,,220.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,3,23,,,260.0,,,220.0,-9999.0,,,230.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,0,,,280.0,,,220.0,-9999.0,,,230.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,1,,,290.0,,,220.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,2,,,310.0,,,210.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,3,,,320.0,,,220.0,-9999.0,,,200.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,4,,,330.0,,,200.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,5,,,340.0,,,200.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,6,,,340.0,,,200.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,8,,,340.0,,,210.0,-9999.0,,,240.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,4,9,,,330.0,,,210.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,0,,,270.0,,,230.0,-9999.0,,,200.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,1,,,290.0,,,230.0,-9999.0,,,190.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,2,,,310.0,,,230.0,-9999.0,,,150.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,3,,,320.0,,,200.0,-9999.0,,,130.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,4,,,330.0,,,200.0,-9999.0,,,,90.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,11,5,5,,,340.0,,,190.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,7,,,360.0,,,170.0,-9999.0,,,100.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,8,,,370.0,,,130.0,-9999.0,,,210.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,9,,,360.0,,,160.0,-9999.0,,,270.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,10,,,320.0,,,220.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
2014,11,5,11,,,300.0,,,230.0,-9999.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,12,,,290.0,,,220.0,-9999.0,,,190.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,13,,,280.0,,,230.0,-9999.0,,,220.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,5,23,,,240.0,,,220.0,-9999.0,,,250.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,0,,,260.0,,,230.0,-9999.0,,,260.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,1,,,290.0,,,230.0,-9999.0,,,240.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,2,,,300.0,,,230.0,-9999.0,,,270.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,3,,,320.0,,,210.0,-9999.0,,,,90.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2014,11,6,4,,,330.0,,,210.0,-9999.0,,,,90.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2014,11,6,5,,,340.0,,,210.0,-9999.0,,,,20.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,11,6,6,,,350.0,,,210.0,-9999.0,,,350.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,7,,,350.0,,,190.0,-9999.0,,,330.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,9,,,350.0,,,190.0,-9999.0,,,320.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,10,,,320.0,,,230.0,-9999.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,6,23,,,250.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,11,7,0,,,270.0,,,240.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,3,,,310.0,,,240.0,-9999.0,,,240.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,4,,,330.0,,,240.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,7,,,330.0,,,230.0,-9999.0,,,120.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,8,,,320.0,,,230.0,-9999.0,,,200.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,9,,,300.0,,,230.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,10,,,290.0,,,220.0,-9999.0,,,240.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,11,,,270.0,,,230.0,-9999.0,,,,10.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2014,11,7,12,,,270.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,11,7,13,,,280.0,,,230.0,-9999.0,,,100.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,11,7,14,,,260.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,11,7,23,,,260.0,,,230.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,8,0,,,270.0,,,240.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,11,8,1,,,290.0,,,230.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
