,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,1,19,13,28.0,,-6.0,10019.0,,,67.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,19,14,22.0,-11.0,10018.0,,250.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,15,33.0,-11.0,10017.0,,250.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,16,61.0,-17.0,10020.0,,290.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,17,83.0,-17.0,10019.0,,290.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,18,,10008.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,19,19,,,9996.0,,310.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,20,,,9984.0,,300.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,21,,,9980.0,,320.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,22,,,9975.0,,310.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,19,23,,,9980.0,,260.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,0,,,9993.0,,,,21.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,20,1,89.0,-22.0,10000.0,,100.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,2,50.0,-22.0,10005.0,,110.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,3,78.0,-17.0,-9999.0,,230.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,4,72.0,-11.0,,9995.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,20,12,78.0,-11.0,,9975.0,,108.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,13,72.0,-11.0,,9987.0,,,93.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,20,14,67.0,-11.0,,9994.0,,103.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,15,83.0,-17.0,,9991.0,,144.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,16,,-6.0,,9996.0,,124.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,17,,-6.0,,9996.0,,129.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,20,18,,,9977.0,,240.0,,,,,-9999.0,,,723630-23047-2017
2017,1,20,19,,,9974.0,,240.0,,,,,-9999.0,,,723630-23047-2017
2017,1,20,20,,,9964.0,,240.0,,,,,-9999.0,,,723630-23047-2017
2017,1,20,21,,,9956.0,,250.0,,,,,-9999.0,,,723630-23047-2017
2017,1,20,22,,,9957.0,,260.0,,,,,-9999.0,,,723630-23047-2017
2017,1,20,23,,,9969.0,,250.0,,,,,-9999.0,,,723630-23047-2017
2017,1,21,0,,,9976.0,,250.0,,,,,-9999.0,,,723630-23047-2017
2017,1,21,1,94.0,-44.0,,9989.0,,,67.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,21,2,83.0,-39.0,,9996.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,21,3,89.0,-33.0,10000.0,,240.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,21,4,,,9997.0,,250.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,21,5,89.0,-17.0,,9996.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,21,6,44.0,-17.0,10000.0,,210.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,21,10,67.0,,,6.0,9970.0,,,,,-9999.0,,,723630-23047-2017
2017,1,21,11,56.0,,,0.0,9973.0,,,,,-9999.0,,,723630-23047-2017
2017,1,21,16,,28.0,,9946.0,,,77.0,,2.0,,0.0,-9999.0,723630-23047-2017
2017,1,21,17,,33.0,,9945.0,,,72.0,,2.0,,0.0,-9999.0,723630-23047-2017
2017,1,21,18,,28.0,,9936.0,,,67.0,,2.0,,0.0,-9999.0,723630-23047-2017
2017,1,21,19,,28.0,,9919.0,,,62.0,,,,,,723630-23047-2017
2017,1,21,20,,33.0,,9911.0,,,72.0,,-1.0,,,,723630-23047-2017
2017,1,21,22,67.0,,39.0,,,,,,,,,,723630-23047-2017
2017,1,22,1,83.0,,,6.0,9911.0,,,,,-9999.0,,,723630-23047-2017
2017,1,22,2,56.0,,28.0,,,,,,,,,,723630-23047-2017
2017,1,22,4,44.0,,39.0,,,,,,,,,,723630-23047-2017
2017,1,22,5,28.0,,22.0,,,,,,,,,,723630-23047-2017
2017,1,22,7,44.0,,33.0,,,,113.0,,13.0,,,,723630-23047-2017
2017,1,22,8,39.0,,33.0,,,,113.0,,13.0,,,,723630-23047-2017
2017,1,22,9,44.0,,39.0,10018.0,,108.0,,8.0,,-9999.0,,,723630-23047-2017
2017,1,22,10,44.0,,33.0,10034.0,,129.0,-9999.0,,0.0,,,,723630-23047-2017
2017,1,22,11,44.0,,33.0,10038.0,,,98.0,,,,,,723630-23047-2017
2017,1,22,16,44.0,,11.0,10128.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,22,17,83.0,,22.0,10133.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,22,18,,,6.0,10132.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,22,19,,,6.0,10126.0,,,88.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,22,20,,10124.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,22,21,,10126.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,22,22,,10126.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,22,23,,10130.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,23,0,,10139.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,23,1,61.0,-28.0,10155.0,,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,23,3,44.0,-33.0,10161.0,,,,21.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,23,4,44.0,-39.0,10157.0,,,,21.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,23,5,28.0,-39.0,10150.0,,130.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,6,,,-39.0,10153.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,23,7,22.0,-33.0,10140.0,,180.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,8,17.0,-28.0,10128.0,,180.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,9,28.0,-22.0,10119.0,,160.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,10,22.0,-33.0,10115.0,,190.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,11,17.0,-39.0,10109.0,,180.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,12,22.0,-39.0,10101.0,,170.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,13,11.0,-33.0,10103.0,,200.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,14,11.0,-28.0,10104.0,,210.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,15,56.0,-17.0,10102.0,,230.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,16,,10099.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,23,17,,,6.0,10094.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,23,18,,10080.0,,,,,,,,,,,723630-23047-2017
2017,1,23,19,,-6.0,10061.0,,260.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,20,,-6.0,10048.0,,270.0,,,,,-9999.0,,,723630-23047-2017
2017,1,23,21,,,0.0,10039.0,,113.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,22,,,0.0,10036.0,,108.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,23,23,,,0.0,10039.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,0,,-6.0,10037.0,,210.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,24,1,,,6.0,10042.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,2,,,6.0,10040.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,3,78.0,,11.0,10035.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,10,83.0,-22.0,,9975.0,,,93.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,11,72.0,-17.0,,9971.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,12,72.0,-17.0,,9977.0,,,88.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,13,78.0,-17.0,,9989.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,14,67.0,-17.0,10002.0,,240.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,24,16,,,0.0,10001.0,,,93.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,24,17,,,6.0,10002.0,,113.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,24,18,,,9996.0,,260.0,,,,,-9999.0,,,723630-23047-2017
2017,1,24,19,,,9991.0,,260.0,,,,,-9999.0,,,723630-23047-2017
2017,1,24,20,,,9987.0,,250.0,,,,,-9999.0,,,723630-23047-2017
2017,1,24,21,,,9989.0,,240.0,,,,,-9999.0,,,723630-23047-2017
2017,1,24,22,,9999.0,,,,,,,,,,,723630-23047-2017
2017,1,24,23,,,,250.0,,,,,,,,,723630-23047-2017
2017,1,25,0,,,,270.0,,,,,,,,,723630-23047-2017
2017,1,25,1,83.0,10040.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,2,67.0,10052.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,3,50.0,10062.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,4,33.0,-89.0,10071.0,,330.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,25,5,,,-28.0,10076.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,25,6,,10088.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,7,,10098.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,8,,10100.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,9,,10105.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,10,,10113.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,11,,10121.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,12,,10135.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,13,,10143.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,14,,10150.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,15,,10163.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,25,16,,10172.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,1,25,17,,10184.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,1,25,18,,,-78.0,10184.0,,,72.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,1,25,19,17.0,-83.0,10179.0,,350.0,72.0,-9999.0,,0.0,,,,723630-23047-2017
2017,1,25,20,28.0,-83.0,10168.0,,330.0,62.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,1,25,21,39.0,-89.0,10165.0,,340.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,25,22,44.0,-83.0,10171.0,,300.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,25,23,44.0,-83.0,10178.0,,310.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,0,22.0,-78.0,10191.0,,310.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,1,11.0,-78.0,10191.0,,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,26,2,-6.0,-72.0,10202.0,,360.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,4,,10208.0,,,70.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,5,,10217.0,,,40.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,6,,10222.0,,,50.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,8,,10223.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,26,9,,10223.0,,,20.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,10,,10227.0,,,50.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,11,,10233.0,,,10.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,12,,10241.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,26,15,,10257.0,,,30.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,16,,,-61.0,10258.0,,,,,,-9999.0,,,723630-23047-2017
2017,1,26,17,11.0,-83.0,10261.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,26,18,17.0,10267.0,,,70.0,31.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,19,28.0,10255.0,,,20.0,36.0,-9999.0,,0.0,,,,723630-23047-2017
2017,1,26,20,22.0,10250.0,,,50.0,31.0,-9999.0,,0.0,,,,723630-23047-2017
2017,1,26,21,22.0,10249.0,,,60.0,41.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,1,26,22,22.0,10252.0,,,30.0,36.0,-9999.0,,0.0,,,,723630-23047-2017
2017,1,26,23,22.0,10254.0,,,50.0,21.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,1,27,0,11.0,10257.0,,,40.0,15.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,1,27,1,,10266.0,,,20.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,27,2,,10271.0,,,20.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,27,4,,10264.0,,,,,,,,,,,723630-23047-2017
2017,1,27,5,,10271.0,,,,,,,,,,,723630-23047-2017
2017,1,27,7,,10270.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,1,27,8,,10272.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,1,27,9,,10278.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,27,10,,10279.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,1,27,11,,,,320.0,,,,,,,,,723630-23047-2017
2017,1,27,12,,,,320.0,,,,,,,,,723630-23047-2017
2017,1,27,13,,,,330.0,,,,,,,,,723630-23047-2017
2017,1,27,14,,,,330.0,,,,,,,,,723630-23047-2017
2017,1,27,15,,,,330.0,,,,,,,,,723630-23047-2017
2017,1,27,16,,,,340.0,,,,,,,,,723630-23047-2017
2017,1,27,17,11.0,10315.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,27,18,28.0,10314.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,27,19,50.0,10299.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,27,20,56.0,10279.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,27,21,56.0,10273.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,27,22,61.0,10267.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,27,23,56.0,10267.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,28,0,39.0,10267.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,28,1,,,,290.0,,,,,,,,,723630-23047-2017
2017,1,28,2,,,,280.0,,,,,,,,,723630-23047-2017
2017,1,28,3,,,,280.0,,,,,,,,,723630-23047-2017
2017,1,28,4,,,,270.0,,,,,,,,,723630-23047-2017
2017,1,28,5,,,,280.0,,,,,,,,,723630-23047-2017
2017,1,28,6,,,,290.0,,,,,,,,,723630-23047-2017
2017,1,28,7,,,,300.0,,,,,,,,,723630-23047-2017
2017,1,28,8,,,,290.0,,,,,,,,,723630-23047-2017
2017,1,28,9,,,,290.0,,,,,,,,,723630-23047-2017
2017,1,28,10,,,,300.0,,,,,,,,,723630-23047-2017
2017,1,28,11,,,,290.0,,,,,,,,,723630-23047-2017
2017,1,28,12,,,,310.0,,,,,,,,,723630-23047-2017
2017,1,28,13,,,,300.0,,,,-9999.0,,,,,723630-23047-2017
2017,1,28,14,,,,300.0,,,,,,,,,723630-23047-2017
2017,1,28,15,,10300.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,28,16,,,-89.0,10299.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,28,17,44.0,-94.0,10293.0,,320.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,28,18,61.0,-89.0,10286.0,,330.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,28,19,83.0,10270.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,28,20,94.0,10255.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,28,21,,,,330.0,,,,,,,,,723630-23047-2017
2017,1,28,22,,,,330.0,,,,,,,,,723630-23047-2017
2017,1,28,23,,,,350.0,,,,,,,,,723630-23047-2017
2017,1,29,0,94.0,10253.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,1,56.0,10261.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,2,44.0,10264.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,1,29,3,50.0,10261.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,4,33.0,10262.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,5,,-100.0,10270.0,,270.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,29,6,11.0,10271.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,7,,,-94.0,10271.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,29,8,-6.0,-89.0,10270.0,,280.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,29,9,,,-94.0,10273.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,29,10,,10276.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,11,,,-94.0,10272.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,29,12,-6.0,-94.0,10277.0,,280.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,29,13,,10288.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,14,,,-89.0,10293.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,29,15,50.0,-83.0,10292.0,,280.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,29,16,89.0,-83.0,10293.0,,280.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,29,17,,10295.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,18,,10282.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,19,,10267.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,20,,10258.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,21,,10248.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,22,,10246.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,29,23,,10244.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,0,,10249.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,1,83.0,-89.0,10259.0,,250.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,2,61.0,-83.0,10260.0,,260.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,3,56.0,-78.0,10254.0,,260.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,4,50.0,-78.0,10247.0,,260.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,5,72.0,-78.0,10241.0,,280.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,6,33.0,-78.0,10243.0,,270.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,7,39.0,-78.0,10236.0,,280.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,8,28.0,-72.0,10230.0,,260.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,9,,,-72.0,10227.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,30,10,,,-72.0,10220.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,30,12,,10220.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,13,,10225.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,14,,10229.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,15,17.0,-39.0,10224.0,,220.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,30,16,,10215.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,17,,10201.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,18,,10197.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,19,,10179.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,20,,10164.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,21,,10160.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,22,,10156.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,30,23,,10155.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,31,0,,10162.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,31,1,,10167.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,31,2,94.0,-50.0,10171.0,,210.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,3,83.0,-50.0,10172.0,,300.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,4,67.0,-61.0,10155.0,,220.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,5,50.0,-50.0,10145.0,,240.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,6,39.0,-56.0,10139.0,,230.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,7,,,-61.0,10141.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,31,8,50.0,-67.0,10131.0,,260.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,9,39.0,-72.0,10130.0,,270.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,10,39.0,-61.0,10124.0,,290.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,11,39.0,-61.0,10125.0,,330.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,12,22.0,-67.0,10130.0,,270.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,13,11.0,-67.0,10137.0,,270.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,14,,,-61.0,10140.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,1,31,15,33.0,-50.0,10142.0,,310.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,16,83.0,-50.0,10143.0,,320.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,17,,10140.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,31,19,,10114.0,,,30.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,20,,10093.0,,,90.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,1,31,21,,10082.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,31,22,,10077.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,1,31,23,,,,140.0,,,,,,,,,723630-23047-2017
2017,2,1,0,,10089.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,2,1,1,,10098.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,2,1,2,83.0,-44.0,10105.0,,130.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,3,61.0,-44.0,10105.0,,130.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,4,83.0,-44.0,10093.0,,140.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,5,83.0,-44.0,10089.0,,160.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,6,83.0,-50.0,10075.0,,170.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,7,50.0,-50.0,10080.0,,190.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,8,22.0,-44.0,10086.0,,260.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,9,44.0,-44.0,10082.0,,340.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,10,72.0,-56.0,10079.0,,300.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,11,50.0,-61.0,10089.0,,320.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,12,22.0,-56.0,10111.0,,350.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,13,-6.0,-44.0,10134.0,,340.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,14,,10161.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,2,1,15,,10181.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,2,1,16,11.0,-44.0,10185.0,,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,1,17,39.0,-39.0,10184.0,,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,1,18,61.0,-33.0,10184.0,,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,1,19,78.0,-33.0,10177.0,,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,1,20,94.0,-33.0,10172.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,1,21,,10167.0,,,20.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,22,,10171.0,,,40.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,1,23,,10181.0,,,50.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,2,0,67.0,-56.0,10200.0,,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,2,1,33.0,-61.0,10216.0,,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,2,2,17.0,-61.0,10231.0,,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,2,2,5,,10254.0,,,50.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,2,2,6,,10261.0,,,30.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
