,,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,10,3,17,,,,10252.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,3,18,,,,10247.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,3,19,,,,10244.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,3,20,,,,10243.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,3,21,,,,10245.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,3,22,,,,10247.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,3,23,,,,10249.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,0,,,,10252.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,1,,,,10254.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,2,,,,10251.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,3,,,,10253.0,,,,,,,,,,726355-94871-2017
2017,10,4,4,,,,10252.0,,,,,,,,,,726355-94871-2017
2017,10,4,5,,,,10252.0,,,,,,,,,,726355-94871-2017
2017,10,4,6,,,,10257.0,,,,,,,,,,726355-94871-2017
2017,10,4,7,,,,10251.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,8,,,,10245.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,9,,,,10246.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,10,,,,10247.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,11,,,,10246.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,12,,,,10245.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,13,,,,10249.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,14,,,,10250.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,4,15,,,,10249.0,,,,-9999.0,,3.0,-9999.0,,,726355-94871-2017
2017,10,4,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,4,17,,,,10259.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,4,18,,,,10255.0,-9999.0,,,,,,,28.0,,726355-94871-2017
2017,10,4,19,,,,10248.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,4,20,,,,10245.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,4,21,,,,10242.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,4,22,,,,10240.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,4,23,,,,10240.0,,,,,,,,,,726355-94871-2017
2017,10,5,0,,,,10237.0,,,,,,,,,,726355-94871-2017
2017,10,5,4,,,,-9999.0,,,80.0,15.0,,2.0,,,-9999.0,726355-94871-2017
2017,10,5,5,,,,10238.0,,,,,,,,,,726355-94871-2017
2017,10,5,14,-9999.0,-9999.0,-9999.0,,,,0.0,,,,,,,726355-94871-2017
2017,10,5,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,10,5,17,,,,10226.0,,,,,,,,,,726355-94871-2017
2017,10,5,18,,,,83.0,10218.0,,270.0,36.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,5,19,,,,10210.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,5,20,,,,10205.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,10,5,21,,,,10198.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,10,5,22,,,,10196.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,5,23,,,,10190.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,10,6,0,,,,10188.0,,,80.0,15.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,6,1,,,,10190.0,,,,,,,,,,726355-94871-2017
2017,10,6,2,,,,-9999.0,,,,,,,,,,726355-94871-2017
2017,10,6,3,,,,10187.0,,,,,,,,,,726355-94871-2017
2017,10,6,4,,,,10184.0,,,60.0,21.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,6,5,,,,10185.0,,,80.0,21.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,10,6,6,,,,10185.0,,,60.0,21.0,-9999.0,,8.0,,8.0,726355-94871-2017
2017,10,6,7,,,,10178.0,,,80.0,31.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,10,6,8,,,,10175.0,,,90.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,6,9,,,,10177.0,,,80.0,36.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,6,10,,,,-9999.0,,,90.0,41.0,-9999.0,50.0,-9999.0,,,726355-94871-2017
2017,10,6,11,,,,10177.0,,,90.0,46.0,-9999.0,58.0,-9999.0,,,726355-94871-2017
2017,10,6,12,,,,-9999.0,,,90.0,36.0,-9999.0,-1.0,,,,726355-94871-2017
2017,10,6,13,,,,10178.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,6,14,,,,10179.0,,,,-9999.0,,8.0,-9999.0,,,726355-94871-2017
2017,10,6,15,,,,10176.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,6,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,6,17,,,,10165.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,6,18,,,,10157.0,,,,-9999.0,,0.0,,,,726355-94871-2017
2017,10,6,19,,,,-9999.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,6,20,,,,10145.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,6,21,,,,10135.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,6,22,,,,10127.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,6,23,,,,10127.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,7,0,,,,10126.0,,,,-9999.0,,,,,,726355-94871-2017
2017,10,7,1,,,,10122.0,,,,-9999.0,,8.0,-9999.0,,,726355-94871-2017
2017,10,7,2,,,,10116.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,7,3,,,,10111.0,,,,-9999.0,,8.0,-9999.0,,,726355-94871-2017
2017,10,7,4,,,,10101.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,7,5,,,,10099.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,7,6,,,,10092.0,,,,-9999.0,,3.0,-9999.0,,,726355-94871-2017
2017,10,7,7,,,,10088.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,7,8,,,,10078.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,7,9,,,,10078.0,,,,-9999.0,,8.0,-9999.0,,,726355-94871-2017
2017,10,7,10,,,,10072.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,7,11,,,,10075.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,7,12,,,,10072.0,,,,-9999.0,,,,,,726355-94871-2017
2017,10,7,13,,,,10068.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,7,14,,,,10057.0,,,,,,,,,,726355-94871-2017
2017,10,7,15,,,,10048.0,,,,,,,,,,726355-94871-2017
2017,10,7,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,10,7,17,,,,10033.0,,,,,,,,,,726355-94871-2017
2017,10,7,19,,,,10015.0,,,,,,,,,,726355-94871-2017
2017,10,7,20,,,,10006.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,7,21,,,,,9997.0,,200.0,51.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,7,22,,,,,9985.0,,180.0,51.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,7,23,,,,10015.0,,,,-9999.0,,3.0,-9999.0,,,726355-94871-2017
2017,10,8,0,,,,-9999.0,,,,-9999.0,,2.0,,,,726355-94871-2017
2017,10,8,1,,,,10007.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,8,2,,,,10015.0,,,,,,,,,,726355-94871-2017
2017,10,8,3,,,,10016.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,8,4,,,,10023.0,,,,,,-9999.0,,,,726355-94871-2017
2017,10,8,5,,,,10033.0,,,,,,-9999.0,,,,726355-94871-2017
2017,10,8,6,,,,10050.0,,,,,,,,,,726355-94871-2017
2017,10,8,7,,,,10065.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,8,8,,,,10070.0,,,,,,,,,,726355-94871-2017
2017,10,8,9,,,,10073.0,,,,,,,,,,726355-94871-2017
2017,10,8,10,,,,10076.0,,,,,,,,,,726355-94871-2017
2017,10,8,11,,,,10090.0,,,,,,,,,,726355-94871-2017
2017,10,8,12,,,,10099.0,,,,,,,,,,726355-94871-2017
2017,10,8,13,,,,10107.0,,,,,,,,,,726355-94871-2017
2017,10,8,14,,,,10110.0,,,,,,,,,,726355-94871-2017
2017,10,8,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,10,8,18,,,,10100.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,10,8,19,,,,10093.0,,,,,,,,,,726355-94871-2017
2017,10,8,20,,,,10085.0,,,,,,,,,,726355-94871-2017
2017,10,8,21,,,,10082.0,,,,,,,,,,726355-94871-2017
2017,10,8,22,,,,94.0,10077.0,,140.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,8,23,,,,10078.0,,,,,,,,,,726355-94871-2017
2017,10,9,1,,,,10085.0,,,,,,,,,,726355-94871-2017
2017,10,9,3,,,,10078.0,,,70.0,15.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,9,4,,,,10076.0,,,80.0,15.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,9,5,,,,10075.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,9,6,,,,10077.0,,,40.0,15.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,9,8,,,,10083.0,,,,,,,,,,726355-94871-2017
2017,10,9,9,,,,10090.0,,,80.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,9,10,,,,10095.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,9,11,,,,10104.0,,,,,,,,,,726355-94871-2017
2017,10,9,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,10,9,17,,,,10133.0,,,,,,,,,,726355-94871-2017
2017,10,9,18,,,,10134.0,,,,,,,,,,726355-94871-2017
2017,10,9,19,,,,10134.0,,,,,,,,,,726355-94871-2017
2017,10,9,20,,,,10135.0,,,,,,,,,,726355-94871-2017
2017,10,9,21,,,,10137.0,,,,,,,,,,726355-94871-2017
2017,10,10,9,,,,10188.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,10,10,,,,10192.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,10,10,11,,,,10195.0,,,60.0,15.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,10,12,,,,10200.0,,,60.0,26.0,,2.0,,,-9999.0,726355-94871-2017
2017,10,10,13,,,,10195.0,,,70.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,10,14,,,,10202.0,,,60.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,10,15,,,,10202.0,,,80.0,41.0,,2.0,,,-9999.0,726355-94871-2017
2017,10,10,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,10,17,,,,10206.0,,,80.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,10,18,,,,10201.0,,,70.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,10,19,,,,10192.0,,,60.0,46.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,10,20,,,,10192.0,,,60.0,46.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,10,21,,,,10191.0,,,70.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,10,22,,,,10187.0,,,70.0,36.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,10,23,,,,10184.0,-9999.0,-9999.0,,0.0,-9999.0,,,,,726355-94871-2017
2017,10,11,0,,,,10188.0,,,70.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,1,,,,10181.0,,,60.0,36.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,10,11,2,,,,10174.0,,,50.0,41.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,10,11,3,,,,10187.0,,,50.0,26.0,-9999.0,20.0,-9999.0,,,726355-94871-2017
2017,10,11,4,,,,10186.0,,,40.0,31.0,-9999.0,36.0,-9999.0,,,726355-94871-2017
2017,10,11,5,,,,10173.0,,,60.0,46.0,-9999.0,36.0,-9999.0,,,726355-94871-2017
2017,10,11,6,,,,10161.0,,,70.0,67.0,-9999.0,56.0,,,,726355-94871-2017
2017,10,11,7,,,,10154.0,,,70.0,67.0,-9999.0,36.0,-9999.0,,,726355-94871-2017
2017,10,11,8,,,,-9999.0,,,70.0,67.0,-9999.0,10.0,-9999.0,,,726355-94871-2017
2017,10,11,9,,,,10151.0,,,80.0,57.0,-9999.0,53.0,-9999.0,,,726355-94871-2017
2017,10,11,10,,,,10148.0,,,80.0,67.0,-9999.0,,3.0,-9999.0,,726355-94871-2017
2017,10,11,11,,,,10144.0,,,70.0,62.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,12,,,,10141.0,,,80.0,67.0,-9999.0,,0.0,,,726355-94871-2017
2017,10,11,13,,,,10146.0,,,80.0,72.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,14,,,,10163.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,11,15,,,,10165.0,,,60.0,36.0,-9999.0,28.0,-9999.0,,,726355-94871-2017
2017,10,11,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,11,17,,,,10180.0,,,60.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,18,,,,10180.0,,,70.0,36.0,-9999.0,,0.0,,,726355-94871-2017
2017,10,11,19,,,,10183.0,,,70.0,62.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,20,,,,10190.0,,,80.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,21,,,,10200.0,,,60.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,22,,,,10206.0,,,60.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,11,23,,,,10205.0,,,60.0,46.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,0,,,,10213.0,,,60.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,1,,,,10218.0,,,70.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,2,,,,10221.0,,,60.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,3,,,,10219.0,,,80.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,4,,,,94.0,10219.0,,,,57.0,,,0.0,,726355-94871-2017
2017,10,12,5,,,,89.0,10221.0,,,,57.0,,,0.0,,726355-94871-2017
2017,10,12,6,,,,94.0,10220.0,,,,31.0,,,0.0,,726355-94871-2017
2017,10,12,7,,,,94.0,10224.0,,,,15.0,,,0.0,,726355-94871-2017
2017,10,12,8,,,,10225.0,,,60.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,9,,,,10225.0,,,60.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,10,,,,10227.0,,,60.0,21.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,11,,,,94.0,10225.0,,,,21.0,,,0.0,,726355-94871-2017
2017,10,12,12,,,,94.0,10226.0,,,,26.0,,,0.0,,726355-94871-2017
2017,10,12,13,,,,94.0,10229.0,,,,15.0,,,0.0,,726355-94871-2017
2017,10,12,14,,,,94.0,10229.0,,110.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,12,15,,,,10227.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,12,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,12,17,,,,10221.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,12,18,,,,10216.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,12,19,,,,10208.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,12,20,,,,10206.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,12,21,,,,10207.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,12,22,,,,10207.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,12,23,,,,10205.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,0,,,,10204.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,1,,,,10205.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,2,,,,10204.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,3,,,,10203.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,4,,,,10202.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,5,,,,10201.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,6,,,,10204.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,7,,,,10207.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,8,,,,10206.0,,,,,,,,,,726355-94871-2017
2017,10,13,9,,,,10209.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,10,,,,10211.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,11,,,,10214.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,12,,,,10216.0,,,,,,,,,,726355-94871-2017
2017,10,13,13,,,,10216.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,14,,,,10220.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,15,,,,10220.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,13,17,,,,10216.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,13,18,,,,10200.0,,,,,,,,,,726355-94871-2017
2017,10,13,19,,,,10191.0,,,,,,,,,,726355-94871-2017
2017,10,13,20,,,,10189.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,10,13,22,,,,10193.0,,,,,,,,,,726355-94871-2017
2017,10,14,0,,,,10194.0,,,40.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,14,1,,,,10194.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,14,2,,,,10196.0,,,,,,,,,,726355-94871-2017
2017,10,14,3,,,,10198.0,,,60.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,14,4,,,,10196.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,14,5,,,,10200.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,14,6,,,,10196.0,,,70.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,14,7,,,,10195.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,14,8,,,,10194.0,,,60.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,14,9,,,,10190.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,14,10,,,,10204.0,,,90.0,15.0,-9999.0,30.0,-9999.0,,,726355-94871-2017
2017,10,14,11,,,,10198.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,12,,,,-9999.0,-9999.0,,,,,,,76.0,,726355-94871-2017
2017,10,14,13,,,,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,10,14,14,,,,-9999.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,15,,,,10188.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,16,,,,-9999.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,17,,,,10175.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,18,,,,10162.0,,,,-9999.0,,,,490.0,,726355-94871-2017
2017,10,14,19,,,,10165.0,,,,-9999.0,,,,,,726355-94871-2017
2017,10,14,20,,,,10156.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,21,,,,10149.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,22,,,,10138.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,14,23,,,,10135.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,15,0,,,,10116.0,,,,-9999.0,,,,323.0,,726355-94871-2017
2017,10,15,1,,,,10118.0,,,,-9999.0,,3.0,-9999.0,,,726355-94871-2017
2017,10,15,2,,,,10110.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,15,3,,,,10125.0,-9999.0,,,,198.0,,,,,726355-94871-2017
2017,10,15,4,,,,10101.0,,,,,,,,,,726355-94871-2017
2017,10,15,5,,,,-9999.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,15,6,,,,10084.0,,,,-9999.0,,,409.0,,,726355-94871-2017
2017,10,15,7,,,,10078.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,15,8,,,,10068.0,,,,-9999.0,,5.0,-9999.0,,,726355-94871-2017
2017,10,15,9,,,,10051.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,15,10,,,,10054.0,,,,-9999.0,,3.0,-9999.0,,,726355-94871-2017
2017,10,15,11,,,,10050.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,15,12,,,,10051.0,,,,-9999.0,,5.0,,,,726355-94871-2017
2017,10,15,14,,,,10086.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,10,15,15,,,,10097.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,10,15,16,,,,94.0,-9999.0,,290.0,88.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,10,15,17,,,,78.0,10133.0,,290.0,72.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,10,15,18,,,,89.0,10143.0,,290.0,62.0,-9999.0,,0.0,,,726355-94871-2017
2017,10,15,19,,,,89.0,10154.0,,320.0,62.0,-9999.0,,5.0,-9999.0,,726355-94871-2017
2017,10,15,20,,,,67.0,10165.0,,310.0,57.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,10,15,21,,,,67.0,10178.0,,310.0,46.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,15,22,,,,61.0,10187.0,,310.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,15,23,,,,56.0,10195.0,,310.0,46.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,16,0,,,,50.0,10204.0,,310.0,41.0,-9999.0,,0.0,,5.0,726355-94871-2017
2017,10,16,1,,,,44.0,10213.0,,320.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,16,2,,,,39.0,10219.0,,,,,,,,,726355-94871-2017
2017,10,16,3,,,,61.0,10226.0,,,,,,,,,726355-94871-2017
2017,10,16,4,,,,78.0,10227.0,,,,,,,,,726355-94871-2017
2017,10,16,5,,,,67.0,10230.0,,310.0,41.0,-9999.0,,3.0,-9999.0,,726355-94871-2017
2017,10,16,6,,,,50.0,10233.0,,310.0,41.0,-9999.0,-1.0,,,,726355-94871-2017
2017,10,16,7,,,,44.0,10236.0,,300.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,16,8,,,,39.0,10236.0,,290.0,31.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,16,9,,,,33.0,10238.0,,290.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,16,10,,,,33.0,10242.0,,290.0,26.0,,2.0,,,-9999.0,726355-94871-2017
2017,10,16,11,,,,33.0,10247.0,,290.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,16,12,,,,33.0,10251.0,,300.0,36.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,16,13,,,,39.0,10254.0,,280.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,10,16,14,,,,44.0,10261.0,,280.0,51.0,,4.0,,,-9999.0,726355-94871-2017
2017,10,16,15,,,,50.0,10262.0,,270.0,62.0,,2.0,,,-9999.0,726355-94871-2017
2017,10,16,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,10,16,17,,,,44.0,10267.0,,260.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,16,18,,,,44.0,10262.0,,260.0,51.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,16,19,,,,39.0,10254.0,,250.0,46.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,16,20,,,,28.0,10250.0,,250.0,51.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,16,21,,,,33.0,10247.0,,250.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,16,22,,,,39.0,10240.0,,240.0,31.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,16,23,,,,33.0,10241.0,,200.0,15.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,17,2,,78.0,,,44.0,10236.0,,,21.0,,0.0,,0.0,726355-94871-2017
2017,10,17,3,,94.0,,,39.0,10235.0,,,21.0,,0.0,,0.0,726355-94871-2017
2017,10,17,7,,78.0,,,33.0,10233.0,,,21.0,,0.0,,0.0,726355-94871-2017
2017,10,17,8,,72.0,,,33.0,10234.0,,,21.0,,0.0,,0.0,726355-94871-2017
2017,10,17,9,,78.0,,,33.0,10232.0,,,26.0,,0.0,,0.0,726355-94871-2017
2017,10,17,10,,78.0,,,28.0,10233.0,,,26.0,,0.0,,0.0,726355-94871-2017
2017,10,17,11,,78.0,,,28.0,10233.0,,,36.0,,0.0,,0.0,726355-94871-2017
2017,10,17,12,,83.0,,,28.0,10233.0,,,36.0,,0.0,,0.0,726355-94871-2017
2017,10,17,13,,89.0,,,33.0,10231.0,,,41.0,,0.0,,0.0,726355-94871-2017
2017,10,17,14,,,,39.0,10231.0,,200.0,36.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,17,15,,,,56.0,10231.0,,220.0,41.0,,0.0,,,-9999.0,726355-94871-2017
2017,10,17,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,10,17,17,,,,50.0,10228.0,,230.0,98.0,,0.0,,,-9999.0,726355-94871-2017
