,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,1,17,,,50.0,10209.0,330.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,17,,,50.0,10205.0,300.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,17,,,56.0,10205.0,310.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,17,,,56.0,10207.0,320.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,17,,,56.0,10213.0,310.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,17,,,61.0,10214.0,360.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,18,,,61.0,10218.0,320.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,18,,94.0,,61.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,18,,94.0,,61.0,,,41.0,,,0.0,,,723403-13963-2017
2017,1,18,,89.0,,56.0,,,,,,,,,723403-13963-2017
2017,1,18,,83.0,,61.0,,,36.0,,,0.0,,,723403-13963-2017
2017,1,18,,83.0,,56.0,,,26.0,,-1.0,-9999.0,,,723403-13963-2017
2017,1,18,,78.0,,56.0,,,36.0,,,0.0,,-1.0,723403-13963-2017
2017,1,18,,72.0,,56.0,,,21.0,,-1.0,-9999.0,,,723403-13963-2017
2017,1,18,,72.0,,61.0,,,15.0,,-1.0,-9999.0,,,723403-13963-2017
2017,1,18,,72.0,,61.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,18,,67.0,,56.0,,,,,,,,,723403-13963-2017
2017,1,18,,72.0,,61.0,,,,,,-1.0,,,723403-13963-2017
2017,1,18,,72.0,,61.0,,,,,,,,,723403-13963-2017
2017,1,18,,67.0,,61.0,,,36.0,,,3.0,,,723403-13963-2017
2017,1,18,,61.0,,61.0,,,,,,,,,723403-13963-2017
2017,1,18,,61.0,,61.0,,,,,,-1.0,,,723403-13963-2017
2017,1,18,,61.0,,61.0,,,,,,,,,723403-13963-2017
2017,1,18,,72.0,,72.0,,,,,,,,,723403-13963-2017
2017,1,18,,83.0,,72.0,,,,,,-1.0,,,723403-13963-2017
2017,1,18,,89.0,,67.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,18,,89.0,,67.0,,,,,,,,,723403-13963-2017
2017,1,18,,78.0,,78.0,,,,,,-1.0,,,723403-13963-2017
2017,1,18,,72.0,,72.0,,,,,,-1.0,,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,-1.0,,-1.0,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,,,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,,,,723403-13963-2017
2017,1,19,,83.0,,78.0,,,,,,,,,723403-13963-2017
2017,1,19,,83.0,,78.0,,,,,,,,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,26.0,,-1.0,-9999.0,,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,-1.0,,-1.0,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,-1.0,,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,20.0,,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,15.0,,,3.0,,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,,,,723403-13963-2017
2017,1,19,,83.0,,83.0,,,,-9999.0,,,-9999.0,,723403-13963-2017
2017,1,19,,78.0,,78.0,,,,,,-1.0,,28.0,723403-13963-2017
2017,1,19,,83.0,,83.0,,,,-9999.0,,,-9999.0,,723403-13963-2017
2017,1,19,,83.0,,83.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,19,,89.0,,89.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,19,,89.0,,89.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,19,,94.0,,94.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,19,,,10081.0,,,,,,,,,,723403-13963-2017
2017,1,19,,,10068.0,,,,,,,,,,723403-13963-2017
2017,1,19,,,10060.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,1,19,,,10056.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,1,19,,,10060.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10062.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,1,20,,,10062.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10063.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10065.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10062.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10058.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,1,20,,,10051.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10051.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10050.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10048.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10052.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10056.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10040.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10032.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10031.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10032.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10032.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,20,,,10034.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,21,,,94.0,10038.0,180.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,21,,,10043.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,21,,,94.0,10051.0,,,,,,,-9999.0,,723403-13963-2017
2017,1,21,,,10049.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,21,,94.0,,94.0,,,31.0,,,0.0,,,723403-13963-2017
2017,1,21,,,10038.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,21,,,10033.0,,,,,,,,,,723403-13963-2017
2017,1,21,,,10030.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,21,,,10041.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,21,,,10042.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,21,,,10029.0,-9999.0,,,,,,,,,723403-13963-2017
2017,1,21,,,10017.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,21,,,10004.0,-9999.0,,,,,,,,,723403-13963-2017
2017,1,21,,,,9994.0,120.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,21,,,,9985.0,110.0,51.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,21,,,,9983.0,100.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9991.0,140.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9987.0,,,26.0,,,0.0,,,723403-13963-2017
2017,1,22,,,,9981.0,,,31.0,,,3.0,,,723403-13963-2017
2017,1,22,,,,9975.0,120.0,31.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,1,22,,,,9974.0,150.0,26.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,1,22,,,,9976.0,220.0,31.0,-9999.0,20.0,-9999.0,,,,723403-13963-2017
2017,1,22,,,,9970.0,270.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9964.0,140.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9947.0,170.0,15.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,22,,,,9951.0,140.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9945.0,130.0,51.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,1,22,,,,9948.0,270.0,15.0,-9999.0,,5.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9951.0,210.0,21.0,-9999.0,,5.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9951.0,,,,,,,-9999.0,,723403-13963-2017
2017,1,22,,,,9953.0,360.0,15.0,-9999.0,,3.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9947.0,320.0,26.0,-9999.0,,3.0,,20.0,,723403-13963-2017
2017,1,22,,,,9942.0,320.0,51.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,1,22,,,,9940.0,300.0,57.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,1,22,,,,9949.0,290.0,46.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,1,22,,,,9960.0,300.0,46.0,-9999.0,,3.0,-9999.0,,,723403-13963-2017
2017,1,22,,,,9970.0,310.0,62.0,-9999.0,,3.0,-9999.0,,,723403-13963-2017
2017,1,23,,,,9989.0,320.0,82.0,-9999.0,,0.0,,,5.0,723403-13963-2017
2017,1,23,,,94.0,10009.0,330.0,82.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,23,,,83.0,10026.0,320.0,77.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,23,,,78.0,10034.0,320.0,72.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,23,,,78.0,10049.0,300.0,93.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,23,,,78.0,10053.0,320.0,93.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,23,,94.0,,67.0,,,77.0,,,0.0,,,723403-13963-2017
2017,1,23,,83.0,,44.0,,,77.0,,,0.0,,,723403-13963-2017
2017,1,23,,72.0,,33.0,,,88.0,,,0.0,,,723403-13963-2017
2017,1,23,,61.0,,28.0,,,57.0,,,0.0,,,723403-13963-2017
2017,1,23,,56.0,,22.0,,,46.0,,,0.0,,,723403-13963-2017
2017,1,23,,67.0,,28.0,,,67.0,,,0.0,,,723403-13963-2017
2017,1,23,,78.0,,28.0,,,72.0,,,0.0,,,723403-13963-2017
2017,1,23,,,33.0,10122.0,340.0,62.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,23,,,28.0,10121.0,310.0,41.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,23,,,33.0,10111.0,310.0,41.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,23,,,39.0,10109.0,270.0,57.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,23,,,22.0,10109.0,300.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,23,,,22.0,10110.0,290.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,22.0,10113.0,280.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,67.0,10128.0,180.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,61.0,10123.0,140.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,67.0,10106.0,120.0,62.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,67.0,10086.0,140.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,78.0,10073.0,130.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,83.0,10060.0,120.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,89.0,10057.0,130.0,62.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,24,,,89.0,10058.0,140.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,89.0,10061.0,110.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,83.0,10064.0,110.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,72.0,10059.0,160.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,72.0,10057.0,160.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,25,,,78.0,10060.0,180.0,51.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,25,,,89.0,10061.0,190.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,25,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,25,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,25,,,10050.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,25,,,10051.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,25,,,10060.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,1,25,,,10060.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,1,25,,,10069.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,25,,,10077.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,25,,,22.0,10084.0,280.0,57.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,33.0,10095.0,300.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,33.0,10098.0,310.0,57.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,22.0,10093.0,310.0,67.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,22.0,10087.0,320.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,11.0,10084.0,320.0,67.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,25,,,,6.0,,,62.0,,,0.0,,,723403-13963-2017
2017,1,25,,,11.0,10108.0,310.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,26,,,,0.0,,,57.0,,,0.0,,,723403-13963-2017
2017,1,26,,,10129.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,26,,94.0,-11.0,10135.0,300.0,77.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,26,,83.0,-17.0,10145.0,290.0,88.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,26,,78.0,-22.0,10151.0,290.0,77.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,67.0,-22.0,10162.0,290.0,77.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,61.0,-28.0,10169.0,290.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,50.0,-28.0,10170.0,280.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,44.0,-28.0,10178.0,270.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,39.0,-33.0,10182.0,280.0,46.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,28.0,-33.0,10185.0,280.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,28.0,-33.0,10190.0,280.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,22.0,-39.0,10196.0,290.0,46.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,17.0,-39.0,10205.0,280.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,22.0,-39.0,10215.0,290.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,33.0,-39.0,10224.0,300.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,44.0,-33.0,10231.0,300.0,67.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,56.0,-33.0,10233.0,310.0,57.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,67.0,-33.0,10230.0,280.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,72.0,-33.0,10221.0,330.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,83.0,-33.0,10217.0,320.0,67.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,83.0,-39.0,10215.0,320.0,67.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,83.0,-39.0,10216.0,290.0,41.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,26,,72.0,-44.0,10218.0,300.0,57.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,56.0,-44.0,10223.0,310.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,27,,50.0,-56.0,10231.0,310.0,62.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,44.0,-61.0,10236.0,280.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,39.0,-61.0,10239.0,270.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,39.0,-61.0,10241.0,300.0,51.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,27,,22.0,-61.0,10246.0,300.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,27,,17.0,-56.0,10251.0,320.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,27,,17.0,-61.0,10250.0,320.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,27,,,,-56.0,,,21.0,,,0.0,,,723403-13963-2017
2017,1,27,,,10248.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,,10249.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,,10246.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,,10251.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,,10252.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,,10251.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,11.0,-50.0,10251.0,240.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,50.0,-50.0,10254.0,250.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,78.0,-61.0,10248.0,270.0,67.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,94.0,-72.0,10240.0,300.0,93.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,27,,,10226.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,,10220.0,,,,,,,,,,723403-13963-2017
2017,1,27,,,10219.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,,10220.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,27,,94.0,10222.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,28,,78.0,-94.0,10225.0,270.0,46.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,67.0,-89.0,10226.0,270.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,44.0,-89.0,10228.0,250.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,56.0,-89.0,10230.0,270.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,28.0,-78.0,10231.0,250.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,17.0,-78.0,10228.0,250.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,17.0,-78.0,10227.0,240.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,-6.0,-72.0,10220.0,230.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,-6.0,-78.0,10213.0,240.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,-6.0,-78.0,10208.0,240.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,-6.0,-78.0,10206.0,230.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,,10206.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,28,,50.0,-72.0,10208.0,280.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,67.0,-56.0,10209.0,320.0,77.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,78.0,-50.0,10208.0,310.0,51.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,28,,,10203.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,28,,,10191.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,28,,,10182.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,28,,,10178.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,28,,,10180.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,28,,,10180.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,29,,94.0,-33.0,10183.0,280.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,89.0,-28.0,10189.0,270.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,83.0,-28.0,10188.0,260.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,61.0,-28.0,10187.0,250.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,56.0,-28.0,10189.0,240.0,15.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,39.0,-28.0,10185.0,260.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,29,,28.0,-22.0,10181.0,230.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,28.0,-22.0,10176.0,230.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,29,,33.0,-17.0,10171.0,240.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,33.0,-22.0,10168.0,270.0,21.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,50.0,-22.0,10163.0,240.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,29,,50.0,-28.0,10163.0,250.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,1,29,,33.0,-28.0,10166.0,250.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,22.0,-28.0,10172.0,250.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,33.0,-28.0,10178.0,250.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,67.0,-28.0,10188.0,270.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,94.0,-17.0,10195.0,290.0,82.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,29,,,10204.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,29,,,10196.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,29,,,10190.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,1,29,,,10184.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,29,,,10182.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,29,,,10186.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,29,,,10189.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,30,,,10197.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,30,,72.0,-11.0,10206.0,250.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,-6.0,,-6.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,,22.0,10217.0,110.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,,22.0,10211.0,170.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,,17.0,10202.0,200.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,,11.0,10189.0,190.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,,-6.0,10177.0,240.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,,-6.0,10169.0,240.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,30,,,10169.0,,,,,,,,-9999.0,,723403-13963-2017
2017,1,30,,,-6.0,10165.0,220.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,11.0,10163.0,200.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,11.0,10163.0,230.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,11.0,10161.0,230.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,17.0,10159.0,240.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,11.0,10157.0,240.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,11.0,10177.0,230.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,11.0,10170.0,210.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,-6.0,10159.0,270.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,-6.0,10130.0,220.0,67.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,1,31,,,10130.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,2,1,,,,6.0,,,46.0,,,0.0,,,723403-13963-2017
2017,2,1,,,17.0,10133.0,180.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,2,1,,,28.0,10133.0,180.0,41.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,28.0,10132.0,190.0,62.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,22.0,10134.0,210.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,22.0,10134.0,210.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,28.0,10138.0,220.0,57.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,33.0,10139.0,220.0,57.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,39.0,10142.0,220.0,36.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,44.0,10139.0,220.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,50.0,10140.0,220.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,,61.0,10145.0,230.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,89.0,,67.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,2,1,,78.0,,67.0,,,21.0,,,0.0,,,723403-13963-2017
2017,2,1,,94.0,,83.0,,,15.0,,,0.0,,,723403-13963-2017
