,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2239,2015,11,25,21,,-433,-9999,-9999.0,,,,20.0,,,,93,-9999.0,-9999.0,-9999.0
2240,2015,11,25,22,-9999.0,-9999,-9999,,,,20.0,,,,88.0,-9999,-9999.0,-9999.0,
2241,2015,11,25,23,,-433,-9999,-9999.0,,,,20.0,,,,88,-9999.0,-9999.0,-9999.0
2242,2015,11,26,0,,-433,-9999,-9999.0,,,,20.0,,,,82,-9999.0,-9999.0,-9999.0
2243,2015,11,26,1,,-433,-9999,-9999.0,,,,20.0,,,,82,-9999.0,-9999.0,-9999.0
2244,2015,11,26,2,,-433,-9999,-9999.0,,,,10.0,,,,82,-9999.0,-9999.0,-9999.0
2245,2015,11,26,3,,-433,-9999,-9999.0,,,,10.0,,,,72,-9999.0,-9999.0,-9999.0
2246,2015,11,26,4,,-433,-9999,-9999.0,,,,10.0,,,,72,-9999.0,-9999.0,-9999.0
2247,2015,11,26,5,,-433,-9999,-9999.0,-9999.0,,,,67.0,-9999.0,-9999.0,-9999,,,
2248,2015,11,26,6,,-433,-9999,-9999.0,-9999.0,,,,62.0,-9999.0,-9999.0,-9999,,,
2249,2015,11,26,7,,-433,-9999,-9999.0,-9999.0,,,,57.0,-9999.0,-9999.0,-9999,,,
2250,2015,11,26,8,,-433,-9999,-9999.0,,,350.0,,,,51.0,-9999,-9999.0,-9999.0,
2251,2015,11,26,9,,-433,-9999,-9999.0,,,350.0,,,,57.0,-9999,-9999.0,-9999.0,
2252,2015,11,26,10,,-433,-9999,-9999.0,-9999.0,,,,62.0,-9999.0,-9999.0,-9999,,,
2253,2015,11,26,11,,-433,-9999,-9999.0,,,,10.0,,,,67,-9999.0,-9999.0,-9999.0
2254,2015,11,26,12,,-432,-9999,-9999.0,,,,20.0,,,,31,-9999.0,-9999.0,-9999.0
2255,2015,11,26,13,,-432,-9999,-9999.0,,,,40.0,,,,51,-9999.0,-9999.0,-9999.0
2256,2015,11,26,14,,-432,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2257,2015,11,26,15,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2258,2015,11,26,16,,-432,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
2259,2015,11,26,17,,-432,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
2260,2015,11,26,18,,-432,-9999,-9999.0,,,,60.0,,,,26,-9999.0,-9999.0,-9999.0
2261,2015,11,26,19,,-432,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
2262,2015,11,26,20,,-432,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
2263,2015,11,26,21,,-432,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
2264,2015,11,26,22,,-432,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2265,2015,11,26,23,,-432,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2266,2015,11,27,0,,-432,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2267,2015,11,27,1,,-432,-9999,-9999.0,,,,50.0,,,,72,-9999.0,-9999.0,-9999.0
2268,2015,11,27,2,,-432,-9999,-9999.0,,,,40.0,,,,77,-9999.0,-9999.0,-9999.0
2269,2015,11,27,3,,-432,-9999,-9999.0,,,,40.0,,,,72,-9999.0,-9999.0,-9999.0
2270,2015,11,27,4,,-431,-9999,-9999.0,,,,40.0,,,,72,-9999.0,-9999.0,-9999.0
2271,2015,11,27,5,,-431,-9999,-9999.0,,,,40.0,,,,72,-9999.0,-9999.0,-9999.0
2272,2015,11,27,6,,-431,-9999,-9999.0,,,,40.0,,,,77,-9999.0,-9999.0,-9999.0
2273,2015,11,27,7,,-431,-9999,-9999.0,,,,40.0,,,,77,-9999.0,-9999.0,-9999.0
2274,2015,11,27,8,,-431,-9999,-9999.0,,,,40.0,,,,72,-9999.0,-9999.0,-9999.0
2275,2015,11,27,9,,-431,-9999,-9999.0,,,,40.0,,,,72,-9999.0,-9999.0,-9999.0
2276,2015,11,27,10,,-431,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2277,2015,11,27,11,,-431,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2278,2015,11,27,12,,-431,-9999,-9999.0,,,,30.0,,,,67,-9999.0,-9999.0,-9999.0
2279,2015,11,27,13,,-431,-9999,-9999.0,,,,30.0,,,,72,-9999.0,-9999.0,-9999.0
2280,2015,11,27,14,,-431,-9999,-9999.0,,,,30.0,,,,67,-9999.0,-9999.0,-9999.0
2281,2015,11,27,15,,-430,-9999,-9999.0,,,,30.0,,,,62,-9999.0,-9999.0,-9999.0
2282,2015,11,27,16,,-430,-9999,-9999.0,,,,20.0,,,,67,-9999.0,-9999.0,-9999.0
2283,2015,11,27,17,,-430,-9999,-9999.0,,,,20.0,,,,67,-9999.0,-9999.0,-9999.0
2284,2015,11,27,18,,-430,-9999,-9999.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
2285,2015,11,27,19,,-430,-9999,-9999.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
2286,2015,11,27,20,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2287,2015,11,27,21,,-430,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
2288,2015,11,27,22,,-430,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
2289,2015,11,27,23,,-430,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
2290,2015,11,28,0,,-430,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
2291,2015,11,28,1,,-430,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2292,2015,11,28,2,,-429,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2293,2015,11,28,3,,-429,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2294,2015,11,28,4,,-429,-9999,-9999.0,,,,50.0,,,,88,-9999.0,-9999.0,-9999.0
2295,2015,11,28,5,,-429,-9999,-9999.0,,,,50.0,,,,88,-9999.0,-9999.0,-9999.0
2296,2015,11,28,6,,-429,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2297,2015,11,28,7,,-429,-9999,-9999.0,,,,50.0,,,,36,-9999.0,-9999.0,-9999.0
2298,2015,11,28,8,,-429,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2299,2015,11,28,9,,-429,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
2300,2015,11,28,10,,-429,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
2301,2015,11,28,11,,-428,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
2302,2015,11,28,12,,-428,-9999,-9999.0,,,,50.0,,,,77,-9999.0,-9999.0,-9999.0
2303,2015,11,28,13,,-428,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2304,2015,11,28,14,,-428,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2305,2015,11,28,15,,-428,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2306,2015,11,28,16,,-428,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
2307,2015,11,28,17,,-428,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
2308,2015,11,28,18,,-428,-9999,-9999.0,,,,60.0,,,,77,-9999.0,-9999.0,-9999.0
2309,2015,11,28,19,,-428,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2310,2015,11,28,20,,-428,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2311,2015,11,28,21,,-427,-9999,-9999.0,,,,40.0,,,,62,-9999.0,-9999.0,-9999.0
2312,2015,11,28,22,,-427,-9999,-9999.0,,,,40.0,,,,51,-9999.0,-9999.0,-9999.0
2313,2015,11,28,23,,-427,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
2314,2015,11,29,0,,-427,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
2315,2015,11,29,1,,-427,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
2316,2015,11,29,2,,-427,-9999,-9999.0,,,,40.0,,,,77,-9999.0,-9999.0,-9999.0
2317,2015,11,29,3,,-427,-9999,-9999.0,,,,40.0,,,,88,-9999.0,-9999.0,-9999.0
2318,2015,11,29,4,,-427,-9999,-9999.0,,,,40.0,,,,82,-9999.0,-9999.0,-9999.0
2319,2015,11,29,5,,-426,-9999,-9999.0,,,,40.0,,,,77,-9999.0,-9999.0,-9999.0
2320,2015,11,29,6,,-426,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2321,2015,11,29,7,,-426,-9999,-9999.0,,,,40.0,,,,77,-9999.0,-9999.0,-9999.0
2322,2015,11,29,8,,-426,-9999,-9999.0,,,,40.0,,,,77,-9999.0,-9999.0,-9999.0
2323,2015,11,29,9,,-426,-9999,-9999.0,,,,40.0,,,,72,-9999.0,-9999.0,-9999.0
2324,2015,11,29,10,,-426,-9999,-9999.0,,,,30.0,,,,67,-9999.0,-9999.0,-9999.0
2325,2015,11,29,11,,-426,-9999,-9999.0,,,,30.0,,,,51,-9999.0,-9999.0,-9999.0
2326,2015,11,29,12,,-426,-9999,-9999.0,,,,30.0,,,,51,-9999.0,-9999.0,-9999.0
2327,2015,11,29,13,,-425,-9999,-9999.0,,,,30.0,,,,31,-9999.0,-9999.0,-9999.0
2328,2015,11,29,14,,-425,-9999,-9999.0,,,,40.0,,,,26,-9999.0,-9999.0,-9999.0
2329,2015,11,29,15,,-425,-9999,-9999.0,,,,40.0,,,,36,-9999.0,-9999.0,-9999.0
2330,2015,11,29,16,,-425,-9999,-9999.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
2331,2015,11,29,17,,-425,-9999,-9999.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
2332,2015,11,29,18,,-425,-9999,-9999.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
2333,2015,11,29,19,,-425,-9999,-9999.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
2334,2015,11,29,20,,-425,-9999,-9999.0,,,,40.0,,,,51,-9999.0,-9999.0,-9999.0
2335,2015,11,29,21,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2336,2015,11,29,22,,-424,-9999,-9999.0,,,,40.0,,,,41,-9999.0,-9999.0,-9999.0
2337,2015,11,29,23,,-424,-9999,-9999.0,,,,40.0,,,,57,-9999.0,-9999.0,-9999.0
2338,2015,11,30,0,,-424,-9999,-9999.0,,,,40.0,,,,41,-9999.0,-9999.0,-9999.0
2339,2015,11,30,1,,-424,-9999,-9999.0,,,,40.0,,,,51,-9999.0,-9999.0,-9999.0
2340,2015,11,30,2,,-424,-9999,-9999.0,,,,40.0,,,,51,-9999.0,-9999.0,-9999.0
2341,2015,11,30,3,,-424,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
2342,2015,11,30,4,,-423,-9999,-9999.0,,,,40.0,,,,62,-9999.0,-9999.0,-9999.0
2343,2015,11,30,5,,-423,-9999,-9999.0,,,,40.0,,,,62,-9999.0,-9999.0,-9999.0
2344,2015,11,30,6,,-423,-9999,-9999.0,,,,30.0,,,,62,-9999.0,-9999.0,-9999.0
2345,2015,11,30,7,,-423,-9999,-9999.0,,,,30.0,,,,57,-9999.0,-9999.0,-9999.0
2346,2015,11,30,8,,-423,-9999,-9999.0,,,,20.0,,,,51,-9999.0,-9999.0,-9999.0
2347,2015,11,30,9,,-423,-9999,-9999.0,,,,10.0,,,,51,-9999.0,-9999.0,-9999.0
2348,2015,11,30,10,,-423,-9999,-9999.0,-9999.0,,,,41.0,-9999.0,-9999.0,-9999,,,
2349,2015,11,30,11,,-423,-9999,-9999.0,,,350.0,,,,36.0,-9999,-9999.0,-9999.0,
2350,2015,11,30,12,,-423,-9999,-9999.0,,,350.0,,,,21.0,-9999,-9999.0,-9999.0,
2351,2015,11,30,13,,-422,-9999,-9999.0,,,,10.0,,,,10,-9999.0,-9999.0,-9999.0
2352,2015,11,30,14,,-422,-9999,-9999.0,,,,10.0,,,,10,-9999.0,-9999.0,-9999.0
2353,2015,11,30,16,-9999.0,-9999,-9999,,,,10.0,,,,,5,-9999.0,-9999.0,-9999.0
2354,2015,11,30,18,,-422,-9999,-9999.0,,,,10.0,,,,10,-9999.0,-9999.0,-9999.0
2355,2015,11,30,21,,-421,-9999,-9999.0,,,,40.0,,,,21,-9999.0,-9999.0,-9999.0
2356,2015,11,30,22,,-421,-9999,-9999.0,,,,40.0,,,,21,-9999.0,-9999.0,-9999.0
2357,2015,11,30,23,,-421,-9999,-9999.0,,,,40.0,,,,31,-9999.0,-9999.0,-9999.0
2358,2015,12,1,0,,-421,-9999,-9999.0,,,,40.0,,,,31,-9999.0,-9999.0,-9999.0
2359,2015,12,1,1,,-421,-9999,-9999.0,,,,30.0,,,,26,-9999.0,-9999.0,-9999.0
2360,2015,12,1,2,,-420,-9999,-9999.0,,,,40.0,,,,41,-9999.0,-9999.0,-9999.0
2361,2015,12,1,3,,-420,-9999,-9999.0,,,,40.0,,,,41,-9999.0,-9999.0,-9999.0
2362,2015,12,1,4,,-420,-9999,-9999.0,,,,40.0,,,,51,-9999.0,-9999.0,-9999.0
2363,2015,12,1,5,,-420,-9999,-9999.0,,,,40.0,,,,41,-9999.0,-9999.0,-9999.0
2364,2015,12,1,6,,-420,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2365,2015,12,1,7,,-420,-9999,-9999.0,,,,30.0,,,,26,-9999.0,-9999.0,-9999.0
2366,2015,12,1,8,,-420,-9999,-9999.0,,,,20.0,,,,36,-9999.0,-9999.0,-9999.0
2367,2015,12,1,9,,-419,-9999,-9999.0,,,350.0,,,,36.0,-9999,-9999.0,-9999.0,
2368,2015,12,1,11,,-419,-9999,-9999.0,,,340.0,,,,31.0,-9999,-9999.0,-9999.0,
2369,2015,12,1,12,,-419,-9999,-9999.0,,,350.0,,,,21.0,-9999,-9999.0,-9999.0,
2370,2015,12,1,13,,-419,-9999,-9999.0,,,,10.0,,,,10,-9999.0,-9999.0,-9999.0
2371,2015,12,1,14,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2372,2015,12,1,15,,-419,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2373,2015,12,1,16,,-419,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
2374,2015,12,1,17,,-419,-9999,-9999.0,,,,40.0,,,,21,-9999.0,-9999.0,-9999.0
2375,2015,12,1,18,,-419,-9999,-9999.0,,,,40.0,,,,15,-9999.0,-9999.0,-9999.0
2376,2015,12,1,19,,-418,-9999,-9999.0,,,,10.0,,,,15,-9999.0,-9999.0,-9999.0
2377,2015,12,1,20,,-418,-9999,-9999.0,,,,10.0,,,,15,-9999.0,-9999.0,-9999.0
2378,2015,12,1,21,,-418,-9999,-9999.0,,,,10.0,,,,15,-9999.0,-9999.0,-9999.0
2379,2015,12,1,22,,-418,-9999,-9999.0,,,350.0,,,,10.0,-9999,-9999.0,-9999.0,
2380,2015,12,1,23,,-418,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2381,2015,12,2,0,,-418,-9999,-9999.0,,,,10.0,,,,15,-9999.0,-9999.0,-9999.0
2382,2015,12,2,1,,-418,-9999,-9999.0,,,,10.0,,,,15,-9999.0,-9999.0,-9999.0
2383,2015,12,2,7,,-417,-9999,-9999.0,,,,40.0,,,,36,-9999.0,-9999.0,-9999.0
2384,2015,12,2,9,,-416,-9999,-9999.0,,,,20.0,,,,36,-9999.0,-9999.0,-9999.0
2385,2015,12,2,10,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2386,2015,12,2,11,,-416,-9999,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999,,,
2387,2015,12,2,12,,-416,-9999,-9999.0,,,340.0,,,,21.0,-9999,-9999.0,-9999.0,
2388,2015,12,2,13,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2389,2015,12,2,14,,-416,-9999,-9999.0,-9999.0,,,,36.0,-9999.0,-9999.0,-9999,,,
2390,2015,12,2,15,,-416,-9999,-9999.0,,,340.0,,,,26.0,-9999,-9999.0,-9999.0,
2391,2015,12,2,16,,-416,-9999,-9999.0,,,350.0,,,,26.0,-9999,-9999.0,-9999.0,
2392,2015,12,2,17,,-415,-9999,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999,,,
2393,2015,12,2,18,,-415,-9999,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999,,,
2394,2015,12,2,19,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2395,2015,12,2,20,,-415,-9999,-9999.0,-9999.0,,,,21.0,-9999.0,-9999.0,-9999,,,
2396,2015,12,2,21,,-415,-9999,-9999.0,,,,10.0,,,,26,-9999.0,-9999.0,-9999.0
2397,2015,12,2,22,,-415,-9999,-9999.0,,,,30.0,,,,21,-9999.0,-9999.0,-9999.0
2398,2015,12,2,23,,-415,-9999,-9999.0,,,,40.0,,,,26,-9999.0,-9999.0,-9999.0
2399,2015,12,3,0,,-415,-9999,-9999.0,,,,40.0,,,,21,-9999.0,-9999.0,-9999.0
2400,2015,12,3,1,,-415,-9999,-9999.0,,,,40.0,,,,21,-9999.0,-9999.0,-9999.0
2401,2015,12,3,2,,-415,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
2402,2015,12,3,3,,-414,-9999,-9999.0,,,,60.0,,,,36,-9999.0,-9999.0,-9999.0
2403,2015,12,3,4,,-414,-9999,-9999.0,,,,60.0,,,,36,-9999.0,-9999.0,-9999.0
2404,2015,12,3,5,,-414,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2405,2015,12,3,6,,-414,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
2406,2015,12,3,7,,-414,-9999,-9999.0,,,,50.0,,,,57,-9999.0,-9999.0,-9999.0
2407,2015,12,3,8,,-414,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
2408,2015,12,3,9,,-414,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
2409,2015,12,3,10,,-413,-9999,-9999.0,,,,50.0,,,,57,-9999.0,-9999.0,-9999.0
2410,2015,12,3,11,,-413,-9999,-9999.0,,,,50.0,,,,72,-9999.0,-9999.0,-9999.0
2411,2015,12,3,12,,-413,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
2412,2015,12,3,13,,-413,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2413,2015,12,3,14,,-413,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2414,2015,12,3,15,,-413,-9999,-9999.0,,,,50.0,,,,36,-9999.0,-9999.0,-9999.0
2415,2015,12,3,16,,-413,-9999,-9999.0,,,,60.0,,,,26,-9999.0,-9999.0,-9999.0
2416,2015,12,3,17,,-413,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
2417,2015,12,3,18,,-413,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
2418,2015,12,3,19,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2419,2015,12,3,20,,-413,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
2420,2015,12,3,21,,-413,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
2421,2015,12,3,22,,-413,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
2422,2015,12,3,23,,-412,-9999,-9999.0,,,,70.0,,,,36,-9999.0,-9999.0,-9999.0
2423,2015,12,4,0,,-412,-9999,-9999.0,,,,70.0,,,,41,-9999.0,-9999.0,-9999.0
2424,2015,12,4,1,,-412,-9999,-9999.0,,,,60.0,,,,46,-9999.0,-9999.0,-9999.0
2425,2015,12,4,2,,-412,-9999,-9999.0,,,,60.0,,,,46,-9999.0,-9999.0,-9999.0
2426,2015,12,4,3,,-412,-9999,-9999.0,,,,60.0,,,,46,-9999.0,-9999.0,-9999.0
2427,2015,12,4,4,,-412,-9999,-9999.0,,,,60.0,,,,57,-9999.0,-9999.0,-9999.0
2428,2015,12,4,5,,-412,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2429,2015,12,4,6,,-412,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
2430,2015,12,4,7,,-412,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2431,2015,12,4,8,,-412,-9999,-9999.0,,,,50.0,,,,77,-9999.0,-9999.0,-9999.0
2432,2015,12,4,9,,-411,-9999,-9999.0,,,,50.0,,,,77,-9999.0,-9999.0,-9999.0
2433,2015,12,4,10,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
2434,2015,12,4,11,,-411,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2435,2015,12,4,12,,-411,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2436,2015,12,4,13,,-411,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2437,2015,12,4,14,,-411,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
2438,2015,12,4,15,,-332,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
2439,2015,12,4,16,,-411,-9999,-9999.0,,,,80.0,,,,10,-9999.0,-9999.0,-9999.0
2440,2015,12,4,17,,-411,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
2441,2015,12,4,18,,-411,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
2442,2015,12,4,19,,-411,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
2443,2015,12,4,20,,-411,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
2444,2015,12,4,21,,-410,-9999,-9999.0,,,,50.0,,,,36,-9999.0,-9999.0,-9999.0
2445,2015,12,4,22,,-410,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2446,2015,12,4,23,,-410,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
2447,2015,12,5,0,,-410,-9999,-9999.0,,,,50.0,,,,36,-9999.0,-9999.0,-9999.0
2448,2015,12,5,1,,-410,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
2449,2015,12,5,2,,-410,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2450,2015,12,5,3,,-410,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2451,2015,12,5,4,,-410,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2452,2015,12,5,5,,-410,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
2453,2015,12,5,6,,-410,-9999,-9999.0,,,,50.0,,,,77,-9999.0,-9999.0,-9999.0
2454,2015,12,5,7,,-409,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
2455,2015,12,5,8,,-409,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
2456,2015,12,5,9,,-409,-9999,-9999.0,,,,40.0,,,,72,-9999.0,-9999.0,-9999.0
2457,2015,12,5,10,,-409,-9999,-9999.0,,,,40.0,,,,57,-9999.0,-9999.0,-9999.0
2458,2015,12,5,11,,-409,-9999,-9999.0,,,,40.0,,,,57,-9999.0,-9999.0,-9999.0
2459,2015,12,5,12,,-409,-9999,-9999.0,,,,20.0,,,,31,-9999.0,-9999.0,-9999.0
2460,2015,12,5,13,,-409,-9999,-9999.0,,,,20.0,,,,31,-9999.0,-9999.0,-9999.0
2461,2015,12,5,14,,-409,-9999,-9999.0,,,,20.0,,,,31,-9999.0,-9999.0,-9999.0
2462,2015,12,5,15,,-409,-9999,-9999.0,,,,40.0,,,,15,-9999.0,-9999.0,-9999.0
2463,2015,12,5,16,,-409,-9999,-9999.0,,,,40.0,,,,15,-9999.0,-9999.0,-9999.0
2464,2015,12,5,18,,-409,-9999,-9999.0,,,,70.0,,,,10,-9999.0,-9999.0,-9999.0
2465,2015,12,5,19,,-409,-9999,-9999.0,,,,80.0,,,,15,-9999.0,-9999.0,-9999.0
2466,2015,12,6,0,,-408,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
2467,2015,12,6,1,,-408,-9999,-9999.0,,,,60.0,,,,26,-9999.0,-9999.0,-9999.0
2468,2015,12,6,2,,-408,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
2469,2015,12,6,3,,-408,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2470,2015,12,6,4,,-408,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
2471,2015,12,6,5,,-408,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
2472,2015,12,6,6,,-408,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
2473,2015,12,6,7,,-407,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
2474,2015,12,6,8,,-407,-9999,-9999.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
2475,2015,12,6,9,,-407,-9999,-9999.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
2476,2015,12,6,10,,-407,-9999,-9999.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
2477,2015,12,6,11,,-407,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
2478,2015,12,6,12,,-407,-9999,-9999.0,,,,60.0,,,,15,-9999.0,-9999.0,-9999.0
2479,2015,12,6,13,,-407,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
2480,2015,12,6,14,,-407,-9999,-9999.0,,,,80.0,,,,26,-9999.0,-9999.0,-9999.0
2481,2015,12,6,15,,-407,-9999,-9999.0,,,,90.0,,,,36,-9999.0,-9999.0,-9999.0
2482,2015,12,6,16,,-407,-9999,-9999.0,,,,90.0,,,,36,-9999.0,-9999.0,-9999.0
2483,2015,12,6,17,,-407,-9999,-9999.0,,,100.0,,,,41.0,-9999,-9999.0,-9999.0,
2484,2015,12,6,18,,-406,-9999,-9999.0,,,100.0,,,,51.0,-9999,-9999.0,-9999.0,
2485,2015,12,6,19,,-406,-9999,-9999.0,,,100.0,,,,51.0,-9999,-9999.0,-9999.0,
2486,2015,12,6,20,,-406,-9999,-9999.0,,,100.0,,,,62.0,-9999,-9999.0,-9999.0,
